link,Engine Capacity,Seat Capacity,Colour
https://www.carlist.my/used-cars/2011-toyota-estima-2-4-acr-50-aeras-s-package-7-seaters-limited-black-interior-low-mileage-original-paint-accident-free-no-repair-need-worth-buy/6591847,2362 cc,7,White
https://www.carlist.my/used-cars/2015-honda-cr-v-2-0-i-vtec-awd-facelift-low-mileage-car-keep-in-excellent-condition-never-accident-before-no-repair-need-worth-buy/6152201,1997 cc,5,Blue
https://www.carlist.my/used-cars/2012-volkswagen-polo-1-2-a-free-one-year-warranty-t-c/6602583,1197 cc,5,Red
https://www.carlist.my/used-cars/2014-honda-accord-2-0-i-vtec-vti-l-sedan-a/6627921,1997 cc,5,White
https://www.carlist.my/used-cars/2014-bmw-528i-2-0-m-sport-sedan/6642170,1997 cc,5,White
https://www.carlist.my/used-cars/2008-suzuki-swift-1-5-a-muka-2990-loan-kedai-jika-akpk-loan-kedai-boleh-pasti-lulus/6615954,1490 cc,5,Yellow
https://www.carlist.my/used-cars/gmc-savana-5-3-v8-f-loaded-luxury-vvip-6seat-wrnty/5889037,3498 cc,10,Blue
https://www.carlist.my/used-cars/2008-toyota-vios-1-5-a-b-list-boleh-loan-kedai-pasti-lulus/6611783,1497 cc,5,Silver
https://www.carlist.my/used-cars/2012-ford-fiesta-1-6-sport-a-loan-kedai-untuk-blacklist-boleh-mohon-senang-lulus/6626887,1596 cc,5,White
https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-sxi-m-muka-1990-loan-kedai-pasti-lulus/6615724,1298 cc,5,Black
https://www.carlist.my/used-cars/2009-perodua-viva-1-0-a-b-list-boleh-loan-kedai/6612122,989 cc,5,Silver
https://www.carlist.my/used-cars/2009-honda-city-1-5-a-e-i-vtec-high-spec/6626965,1497 cc,5,Silver
https://www.carlist.my/used-cars/2015-perodua-myvi-1-5-a-se-facelift-limited-edition/6575214,1495 cc,5,Blue
https://www.carlist.my/used-cars/mini-cooper-2-0-s-twinturbo-jcw-f-spec-4door-wrnty/6616582,1598 cc,2,Green
https://www.carlist.my/used-cars/bmw-x3-2-5-petrol-a-m-sport-bodykit-tiptop-warranty/6570006,2494 cc,5,Blue
https://www.carlist.my/used-cars/hyundai-elantra-1-6-full-servis-recod-ori-mileage-body-kit-1-well-care-owner-keyless-pushstart/6640707,1591 cc,5,Silver
https://www.carlist.my/used-cars/2012-honda-civic-1-5-i-vtec-hybrid-sedan-full-service-record-at-honda-otiginalpaint-monyhly-470/6635407,1497 cc,5,Blue
https://www.carlist.my/used-cars/2013-hyundai-elantra-1-8-premium-sedan-a-push-start-sunroof-leather-seat-like-new/6521324,1797 cc,5,White
https://www.carlist.my/used-cars/2015-suzuki-swift-1-4-hatchback-a-one-owner-ori-paint-ori-millage-low-km-gurantee-no-accident-no-need-repair-high-spec-free-gift/6451863,1372 cc,5,Blue
https://www.carlist.my/used-cars/2011-toyota-mark-x-2-5-250g-s-package-sedan-sport-3-dvd-player-low-milage-like-new/6618229,2499 cc,5,Silver
https://www.carlist.my/used-cars/2013-honda-cr-v-2-0-i-vtec-100-nice-car/6647669,1997 cc,5,White
https://www.carlist.my/used-cars/2014-nissan-livina-x-gear-1-6-wagon-a-low-mileage-only-80k-teep-top-condition-offer-offer/6369835,1598 cc,5,Grey
https://www.carlist.my/used-cars/2014-mitsubishi-lancer-2-0-gte-a-mileage-only-70-000km-full-spec-with-sunroof/6612167,1998 cc,5,White
https://www.carlist.my/used-cars/2011-mercedes-benz-c200-cgi-1-8t-a-free-one-year-warranty-t-c/6451088,1796 cc,5,Silver
https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ezi-facelift-a-1-owner-low-mileage-tip-top-condition/6488134,1298 cc,5,Black
https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-se-a-1-owner-low-mileage-tip-top-condition-view-to-believe/6642145,1298 cc,5,White
https://www.carlist.my/used-cars/2015-honda-city-1-5-v-i-vtec-a-1-owner-nice-no-plate-original-paint-tip-top-condition-view-to-believe/6632397,1497 cc,5,Grey
https://www.carlist.my/used-cars/toyota-estima-2-4-a-aeras-s-sport-7-seater-with-pilot-seat-reg-2009-1-carefull-owner-2-power-door-tip-top-condition-view-to-believe/6543354,2362 cc,7,White
https://www.carlist.my/used-cars/2003-toyota-harrier-2-4-vvti-a-1-owner-nice-no-plate-low-mileage-f-bodykit-perfect-like-new/6433996,2362 cc,5,White
https://www.carlist.my/used-cars/2017-perodua-myvi-1-5-se-promosi-muka-2k-jaga-baik-macam-baru-free-android-player/6651237,1495 cc,5,Purple
https://www.carlist.my/used-cars/2010-suzuki-swift-1-5-premier-hatchback-tiptop-condition-1-owner-very-good-condition/6472885,1490 cc,5,Maroon
https://www.carlist.my/used-cars/hyundai-elantra-1-8-a-premium-sedan-one-owner-original-full-spec-full-bodykit-accident-free-high-loan-tip-top-condition-must-view/6463662,1797 cc,5,Grey
https://www.carlist.my/used-cars/proton-inspira-1-8-a-executive-sedan-one-careful-owner-full-evo-x-bodykit-cd-dvd-navi-player-accident-free-high-loan-tip-top-condition-must-view/6615359,1798 cc,5,Black
https://www.carlist.my/used-cars/honda-stream-1-8-a-rsz-mpv-one-careful-owner-rs-z-bodykit-sunroof-100-accident-free-high-loan-tip-top-condition-must-view/6615301,1799 cc,7,Black
https://www.carlist.my/used-cars/peugeot-308-1-6-a-turbo-hatchback-one-lady-owner-original-full-spec-100-accident-free-high-loan-tip-top-condition-must-view/6606843,1598 cc,5,Grey
https://www.carlist.my/used-cars/2014-perodua-myvi-1-5-se-promosi-hebat-free-1-time-service-free-tinting-loan-senang-lulus/6538968,1298 cc,5,Silver
https://www.carlist.my/used-cars/2010-toyota-fortuner-2-7-v-no-off-road-f-service-by-toyota-jamin-nonid-repair/6561892,2694 cc,7,Black
https://www.carlist.my/used-cars/2008-audi-tts-2-0-quattro-a-carking-like-new/6400350,1984 cc,4,Silver
https://www.carlist.my/used-cars/2018-toyota-vios-1-5-a-b-kits-car-under-warranty/6111986,1496 cc,5,Silver
https://www.carlist.my/used-cars/2012-nissan-grand-livina-1-6-cvtc-full-impul-ii-bodykits-dvd-player-with-reverse-camera-crystal-pearl-white-new-paint/6651203,1598 cc,7,White
https://www.carlist.my/used-cars/2020-new-year-price-mercedes-benz-s300l-3-0-1-vip-owner-with-1-year-warranty-like-new/6470411,2996 cc,5,Silver
https://www.carlist.my/used-cars/2017-perodua-myvi-1-5-se-hatchback/6155515,1495 cc,5,Silver
https://www.carlist.my/used-cars/2012-honda-insight-1-3-hybrid-i-vtec-hatchback/6155204,1339 cc,5,White
https://www.carlist.my/used-cars/2011-honda-civic-2-0-s-i-vtec-sedan/6155181,1998 cc,5,Black
https://www.carlist.my/used-cars/2012-hyundai-elantra-1-8-a-high-spec-cheapest-car-in-market/6327623,1797 cc,5,Silver
https://www.carlist.my/used-cars/2014-nissan-grand-livina-1-6-comfort-mpv/6154526,1598 cc,7,Black
https://www.carlist.my/used-cars/2013-proton-preve-1-6-cfe-premium-sedan/6189150,1561 cc,5,Silver
https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-ezi-hatchback/6550143,1298 cc,5,Black
https://www.carlist.my/used-cars/2019-honda-cr-v-1-5-vtec-tc-p-suv-mileage-10k-km/6651047,1498 cc,5,Grey
https://www.carlist.my/used-cars/2015-mercedes-benz-c200-2-0-avantgarde-sedan/6456357,1991 cc,5,Black
https://www.carlist.my/used-cars/2014-toyota-vios-1-5-g-sedan-tip-top-condition/6592328,1497 cc,5,White
https://www.carlist.my/used-cars/2010-toyota-vellfire-2-4-z-platinum-mpv/6571632,2362 cc,7,Grey
https://www.carlist.my/used-cars/2014-honda-civic-2-0-s-i-vtec-sedan/6597584,1997 cc,5,Black
https://www.carlist.my/used-cars/2011-toyota-estima-2-4-aeras-mpv/6651192,2362 cc,7,White
https://www.carlist.my/used-cars/2015-honda-hr-v-1-8-i-vtec-v-full-spec-still-under-warranty/6647641,1799 cc,5,White
https://www.carlist.my/used-cars/2012-suzuki-alto-1-0-a-glx-1-lady-owner/5243698,996 cc,4,White
https://www.carlist.my/used-cars/2017-honda-accord-2-0-i-vtec-vti-l-new-facelift/6562181,1997 cc,5,Blue
https://www.carlist.my/used-cars/2016-honda-accord-2-0-i-vtec-vti-l-new-facelift/6650627,1997 cc,5,Black
https://www.carlist.my/used-cars/2017-honda-city-1-5-e-i-vtec-facelift-model-mileage-40km-pushstart-button-keyless-go-full-service-record-warranty-until-dec-2020-true-year-made/6647534,1497 cc,5,Silver
https://www.carlist.my/used-cars/2017-honda-civic-1-8-s-i-vtec-sedan-stil-warranty/6542271,1799 cc,5,White
https://www.carlist.my/used-cars/2013-toyota-vios-1-5-g-limited-auto-original-g-limited-bodykits-leather-seat-dvd-player-with-reverse-camera-4-new-tyre/6651134,1497 cc,5,White
https://www.carlist.my/used-cars/2015-toyota-vios-1-5-trd-a-youtube-android-player/6445120,1497 cc,5,Brown
https://www.carlist.my/used-cars/perodua-myvi-1-3-se-hatchback-super-tiptop-low-mileage-one-owner/6505448,1298 cc,5,White
https://www.carlist.my/used-cars/honda-accord-2-0-vti-s-sedan/6506166,1998 cc,5,Grey
https://www.carlist.my/used-cars/honda-city-1-5-e-i-vtec-sedan-facelift-model-full-spec-tiptop/6277476,1497 cc,5,Grey
https://www.carlist.my/used-cars/2010-proton-persona-1-6-h-line-a-super-good-condition/6157473,1597 cc,5,Black
https://www.carlist.my/used-cars/2017-honda-city-1-5-v-facelift-a-like-new-car-condition/6501762,1497 cc,5,Grey
https://www.carlist.my/used-cars/2017-perodua-axia-1-0g-a-low-milleage-full-perodua-record/6566714,998 cc,5,Black
https://www.carlist.my/used-cars/toyota-harrier-2-4-premium-l-alcantara-power-boot/4695443,2362 cc,5,Black
https://www.carlist.my/used-cars/perodua-myvi-1-3-ezi-hatchback-se-tiptop-like-new-one-owner/6405376,1298 cc,5,Gold
https://www.carlist.my/used-cars/proton-persona-1-6-elegance-lady-owner-tiptop-like-new/6603315,1597 cc,5,Green
https://www.carlist.my/used-cars/2016-honda-hr-v-1-8-v-facelift-a-modulo-bodykit-high-loan/6562458,1799 cc,5,Black
https://www.carlist.my/used-cars/honda-accord-2-0-i-vtec-vti-l-sedan-full-honda-services-record-number-tiptop/6497250,1997 cc,5,White
https://www.carlist.my/used-cars/mazda-cx-5-2-5-skyactiv-g-suv-sunroof-high-spec-high-loan-tiptop/6157509,2488 cc,5,Silver
https://www.carlist.my/used-cars/nissan-almera-1-5-facelift-model-one-owner-tiptop/6437753,1498 cc,5,Silver
https://www.carlist.my/used-cars/perodua-axia-998-g-hatchback-full-spec-high-loan-one-owner/6554877,998 cc,5,Silver
https://www.carlist.my/used-cars/2013-honda-jazz-1-3-hybrid-a-modulo-full-bodykit/6592784,1339 cc,5,White
https://www.carlist.my/used-cars/2015-hyundai-elantra-1-6-high-spec-a-p-start-dvd-player-leather-seat/6357344,1591 cc,5,Black
https://www.carlist.my/used-cars/2017-honda-civic-1-8-s-i-vtec-sedan-stil-warranty/6586543,1799 cc,5,White
https://www.carlist.my/used-cars/2017-honda-civic-1-8-s-i-vtec-sedan-low-mileage-nice/6545062,1799 cc,5,White
https://www.carlist.my/used-cars/2017-honda-civic-1-8-s-i-vtec-sedan-low-mileage-nice/6611279,1799 cc,5,Grey
https://www.carlist.my/used-cars/1999-toyota-land-cruiser-cygnus-4-7-v8-view-to-believe/6158587,4663 cc,7,Black
https://www.carlist.my/used-cars/2012-proton-saga-1-3-flx-blacklist-welcome/6525793,1332 cc,5,White
https://www.carlist.my/used-cars/volkswagen-polo-sedan-1-6-a-tip-top-condition-black-list-can-apply-free-one-year-warranty-t-c-apply-multi-fucntion-steering/6642736,1598 cc,5,White
https://www.carlist.my/used-cars/2009-bmw-x6-4-4-xdrive50i-full-hamann-kit/6299685,4395 cc,4,Maroon
https://www.carlist.my/used-cars/2007-nissan-frontier-2-5-pickup-truck-sales/6573001,2488 cc,5,Gold
https://www.carlist.my/used-cars/2015-bmw-528i-2-0-m-sport-f10-lci-model-free-1-year-warranty/6551671,1997 cc,5,White
https://www.carlist.my/used-cars/porsche-cayenne-4-8-gts-suv-a-v8-alcantara-seat-rear-entertainment-memory-seat-auto-boot/6251464,4806 cc,5,Maroon
https://www.carlist.my/used-cars/2012-toyota-hilux-3-0-g-vnt-a-4x4-canopy-facelift-sport-rims-pickup-truck/6594630,2982 cc,5,White
https://www.carlist.my/used-cars/toyota-estima-2-4-aeras-2-power-door-lady-owner/6188161,2362 cc,7,Black
https://www.carlist.my/used-cars/2007-porsche-911-3-6-turbo-a-997-coupe-twin-turbocharged-engine/6486321,3600 cc,4,Orange
https://www.carlist.my/used-cars/land-rover-range-rover-sport-5-0-v8-supercharged-suv/6436275,5000 cc,5,Blue
https://www.carlist.my/used-cars/2011-perodua-viva-989-ezl-elite-blacklist-welcome/6474761,989 cc,5,Grey
https://www.carlist.my/used-cars/2016-honda-accord-2-0-i-vtec-vti-l-sedan-full-bodykits/6605306,1997 cc,5,White
https://www.carlist.my/used-cars/2007-nissan-frontier-2-5-spirit-pickup-truck/6572710,2488 cc,5,Bronze
https://www.carlist.my/used-cars/2019-volkswagen-golf-2-0-gti-7-5/6607057,1984 cc,5,Red
https://www.carlist.my/used-cars/2010-volkswagen-passat-2-0-cc-tsi-cbu-a-1-doctor-owner-see-to-believe/6495549,1984 cc,5,White
https://www.carlist.my/used-cars/2010-suzuki-alto-1-0-gxs-a-high-premium-spec/6651118,996 cc,4,Blue
https://www.carlist.my/used-cars/suzuki-swift-1-4-a-71k-km-push-start-car-king/6643937,1372 cc,5,
https://www.carlist.my/used-cars/mitsubishi-asx-2-0-facelift-a-1-professional-owner-nice-sport-rims-and-tyre-see-to-believe/6530881,1998 cc,5,Grey
https://www.carlist.my/used-cars/nissan-navara-2-5-se-m-no-off-road-tip-top-condition-super-excellent-codition/6562377,2488 cc,5,Black
https://www.carlist.my/used-cars/2014-honda-city-1-5-a-v-spec-tip-top-condition/6478899,1497 cc,5,Black
https://www.carlist.my/used-cars/2014-bmw-x1-2-0-xdrive20d-lci-twin-power-turbo-diesel-cheapest-in-town/6594600,1995 cc,5,Black
https://www.carlist.my/used-cars/bmw-523i-2-5-a-f10-local-m-sport-low-mileage/6573052,2497 cc,5,Blue
https://www.carlist.my/used-cars/honda-jazz-1-3-hybrid-facelift-tip-top-condition/6593295,1339 cc,5,Silver
https://www.carlist.my/used-cars/subaru-xv-2-0-premium-suv-hot-limited-unit-car-king-cheapest-in-town/6463561,1995 cc,5,Silver
https://www.carlist.my/used-cars/volkswagen-passat-1-8-tsi-sedan-hot-limited-unit-car-king-cheapest-in-town/6571357,1798 cc,5,Silver
https://www.carlist.my/used-cars/volkswagen-tiguan-1-4-comfortline-full-service-record-by-volkswagen/6571579,1395 cc,5,White
https://www.carlist.my/used-cars/mini-cooper-2-0-jcw-countryman-a-fsr-under-warranty/6335183,1998 cc,5,White
https://www.carlist.my/used-cars/toyota-wish-2-0-mpv-hot-limited-unit-car-king-cheapest-in-town/6447850,1998 cc,7,White
https://www.carlist.my/used-cars/hyundai-santa-fe-2-2-crdi-executive-plus-suv-hot-limited-unit-car-king-cheapesh-in-town/6561305,2199 cc,7,Grey
https://www.carlist.my/used-cars/2010-audi-r8-4-2-fsi-quattro-coupe-1owner-low-mileage-tiptop-condition/6597738,4163 cc,2,Yellow
https://www.carlist.my/used-cars/2010-land-rover-range-rover-sport-5-0-v8-hse-suv/6649886,5000 cc,5,Black
https://www.carlist.my/used-cars/2008-13-toyota-estima-2-4-aeras-mpv/6408770,2362 cc,7,White
https://www.carlist.my/used-cars/2012-volkswagen-jetta-1-4-tsi-sedan/6477187,1390 cc,5,Grey
https://www.carlist.my/used-cars/kia-sorento-2-4-premium-full-service-record-under-warranty-car-king/6649473,2359 cc,7,White
https://www.carlist.my/used-cars/2013-mitsubishi-triton-2-5-l200-lite-turbo-4x2-manual/6650927,2477 cc,5,White
https://www.carlist.my/used-cars/2012-proton-preve-1-6-cfe-premium-a-turbo-tip-top/6647541,1561 cc,5,Black
https://www.carlist.my/used-cars/2010-mazda-2-1-5-r-a-hatchback-full-premium-spec/6494457,1498 cc,5,Blue
https://www.carlist.my/used-cars/2016-mercedes-benz-c250-2-0-amg-sedan/6650673,1991 cc,5,Silver
https://www.carlist.my/used-cars/2012-perodua-alza-1-5-advance-mpv/6383885,1495 cc,7,Purple
https://www.carlist.my/used-cars/2009-mercedes-benz-s300l-3-0-a-1owner-full-service-record/6418932,2996 cc,5,Silver
https://www.carlist.my/used-cars/2013-honda-civic-2-0-s-i-vtec-a-1-owner-free-1-year-warranty-mugen-body-kit/6627507,1997 cc,5,White
https://www.carlist.my/used-cars/2016-nissan-almera-1-5-facelift-a-free-1-year-warranty/6605566,1498 cc,5,Silver
https://www.carlist.my/used-cars/2005-honda-cr-v-2-0-i-vtec-a-tip-top-condition-see-to-believe/6627841,1998 cc,5,Black
https://www.carlist.my/used-cars/2014-honda-jazz-1-5-v-i-vtec-a-1-owner-low-mileage-free-1-year-warranty/6560820,1497 cc,5,Black
https://www.carlist.my/used-cars/2015-mercedes-benz-s400l-3-5-hybrid-sedan-v6-under-merc-benz-malaysia-warranty-until-2021/6633852,3498 cc,5,Grey
https://www.carlist.my/used-cars/2007-naza-suria-1-1-gs-a-tip-top/6648572,1086 cc,5,Green
https://www.carlist.my/used-cars/2009-toyota-vios-1-5-g-sedan-premium-full-spec-one-owner-low-mileage-tiptop-condition/6490969,1497 cc,5,Black
https://www.carlist.my/used-cars/2014-mazda-cx-5-2-0-skyactiv-g-high-spec-a/6651057,1998 cc,5,
https://www.carlist.my/used-cars/2014-mercedes-benz-slk250-1-8-amg-sport-a-cbu/6651053,1796 cc,2,Black
https://www.carlist.my/used-cars/2016-bmw-330e-2-0-a-hybrid-sport-line-under-warranty/6125698,1998 cc,5,Grey
https://www.carlist.my/used-cars/2016-bmw-730li-2-0-a-twin-power-turbo-new-model-warranty-until-year-2021/6639852,1998 cc,5,Black
https://www.carlist.my/used-cars/2012-porsche-cayenne-3-0-s-hybrid-suv-full-service-record-true-year-made/6480416,2995 cc,5,White
https://www.carlist.my/used-cars/2019-toyota-camry-2-5-v-sedan/6651018,2494 cc,5,Black
https://www.carlist.my/used-cars/2016-mazda-cx-5-2-2-skyactiv-d-gls-a-premium-selection/6650999,2191 cc,5,Grey
https://www.carlist.my/used-cars/2014-honda-city-1-5-s-i-vtec-sedan-sime-darby-auto-selection/6488948,1497 cc,5,Silver
https://www.carlist.my/used-cars/2015-mazda-2-1-5-skyactiv-g-hatchback-sime-darby-auto-selelction/6636257,1496 cc,5,Red
https://www.carlist.my/used-cars/2015-nissan-x-trail-2-0-cvt-a-premium-selection/6651009,1997 cc,7,Silver
https://www.carlist.my/used-cars/2014-bmw-116i-1-6-hatchback-datin-owner-full-service-record-low-mlg-done-51k-km-only-accident-free-like-showroom-unit-must-view/6647441,1598 cc,5,Silver
https://www.carlist.my/used-cars/2006-toyota-vios-1-5-g-sedan/6149393,1496 cc,5,Black
https://www.carlist.my/used-cars/2018-mercedes-benz-glc43-amg-3-0-4matic-suv-sime-darby-auto-selection/6643316,2996 cc,5,Grey
https://www.carlist.my/used-cars/hyundai-getz-1-4-se-hatchback/6631129,1399 cc,5,Silver
https://www.carlist.my/used-cars/2009-nissan-grand-livina-1-6-luxury-mpv/6499790,1598 cc,7,Black
https://www.carlist.my/used-cars/nissan-x-trail-2-0-cvtc-awd-nismo-facelift-likenew/6409101,1998 cc,5,White
https://www.carlist.my/used-cars/proton-inspira-1-8-executive-evo-x-tiptop-condition-likenew/6543730,1798 cc,5,Black
https://www.carlist.my/used-cars/peugeot-408-1-6-thp-turbo-6speed-tiptop-likenew-fsr/6390655,1598 cc,5,Grey
https://www.carlist.my/used-cars/2013-suzuki-swift-1-4-glx-hatchback-a-full-ser-record/6650962,1372 cc,5,Brown
https://www.carlist.my/used-cars/2005-perodua-myvi-1-3-ezi-hatchback-a-used-car/6359162,1298 cc,5,Grey
https://www.carlist.my/used-cars/2009-toyota-vanguard-2-4-keyless-facelift-likenew-rg-2013/6317236,2362 cc,7,Silver
https://www.carlist.my/used-cars/toyota-hilux-2-5-g-m-4x4-d-4d-tiptop-facelift-likenew/6416133,2494 cc,5,Silver
https://www.carlist.my/used-cars/bmw-520d-2-0-facelift-f10-m-sport-twinturbo-navi-luxury-likenew/6342930,1995 cc,5,Black
https://www.carlist.my/used-cars/volkswagen-golf-2-0-gti-hatchback-hot-limited-unit-car-king-cheapest-in-town/6650946,1984 cc,5,Black
https://www.carlist.my/used-cars/2009-mercedes-benz-s300l-3-0-amg-sedan-ckd-local-sprc-one-owner-tip-top-condition-promotion-09/6554550,2996 cc,5,White
https://www.carlist.my/used-cars/ford-ranger-2-2-xlt-tdci-4x4-6speed-facelift-likenew/6568726,2198 cc,5,Black
https://www.carlist.my/used-cars/2008-proton-saga-1-3-m/6587018,1332 cc,5,Black
https://www.carlist.my/used-cars/2006-toyota-avanza-1-3-mpv-m/6587024,1298 cc,7,Gold
https://www.carlist.my/used-cars/honda-accord-2-4-i-vtec-vti-l-paddleshift-modulo-tiptop-likenew/6408763,2354 cc,5,White
https://www.carlist.my/used-cars/2004-2009-toyota-harrier-2-4-240g-suv/6587025,2362 cc,5,Black
https://www.carlist.my/used-cars/1997-honda-odyssey-2-2-mpv-a-cash-only/6439357,2156 cc,7,Blue
https://www.carlist.my/used-cars/honda-civic-2-0-i-vtec-mugen-keyless-econ-likenew/6335288,1997 cc,5,Grey
https://www.carlist.my/used-cars/2016-perodua-axia-1-0-g-a/6439411,998 cc,5,Blue
https://www.carlist.my/used-cars/2014-perodua-myvi-1-3-se-hatchback-a/6587005,1298 cc,5,Orange
https://www.carlist.my/used-cars/2003-nissan-x-trail-2-5-luxury-suv-a/6439402,2488 cc,5,Black
https://www.carlist.my/used-cars/2013-perodua-myvi-1-5-se-a/6587008,1495 cc,5,Yellow
https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi-a/6597662,1298 cc,5,Silver
