make,id,model,year,mileage_kms,transmission,price,engine_capacity,seat_capacity,colour,power_hp,peak_torque_nm,fuel_tanks_litres,dimension
Proton,6564103,Persona,2009,92500,Automatic,12888.0,1597,5,Grey,111.0,148.0,55.0,11105.42235
Mercedes-Benz,6535937,S400L,2015,42500,Automatic,249000.0,3498,5,Grey,306.0,370.0,70.0,14903.382384
Mercedes-Benz,6564046,S350L,2006,192500,Automatic,55000.0,3498,5,Black,272.0,350.0,90.0,14363.588303999999
Mazda,6563879,CX-3,2016,32500,Automatic,92800.0,1998,5,Blue,156.0,204.0,48.0,11582.150625
Volkswagen,6464545,Passat,2010,122500,Automatic,39700.0,1984,5,White,200.0,280.0,70.0,12614.339465000001
Kia,6349535,Forte,2013,77500,Automatic,26800.0,1591,5,Brown,124.0,156.0,52.0,11739.495
Proton,6563658,Perdana,2001,122500,Automatic,6800.0,1999,5,Silver,150.0,176.0,64.0,11165.42
Volkswagen,6564036,Golf,2012,97500,Automatic,39999.0,1395,5,White,140.0,250.0,50.0,11114.68974
Nissan,6474318,X-Trail,2013,82500,Automatic,34999.0,2488,5,Silver,179.0,245.0,60.0,13333.25125
Audi,6430903,Q5,2011,117500,Automatic,71600.0,1984,5,Black,211.0,350.0,75.0,14385.26556
Toyota,6416419,Harrier,2007,132500,Automatic,53800.0,2362,5,Black,160.0,221.0,75.0,14661.108
Perodua,6194444,Myvi,2013,72500,Automatic,29800.0,1298,5,Blue,91.0,117.0,40.0,9492.24825
Nissan,6548799,Grand Livina,2016,97500,Automatic,53800.0,1798,7,Brown,126.0,174.0,52.0,12122.955
Mercedes-Benz,6563773,C250 CGI,2012,82500,Automatic,86800.0,1796,5,White,204.0,310.0,66.0,11758.42329
Mercedes-Benz,5989783,GLC250,2018,2500,Automatic,275000.0,1991,5,White,211.0,350.0,66.0,14422.937759999999
Peugeot,6563908,408,2015,67500,Automatic,27888.0,1598,5,Black,166.0,240.0,60.0,12959.19075
Lexus,6563854,RX270,2014,42500,Automatic,155888.0,2672,5,Black,188.0,252.0,72.0,15195.5505
Volvo,6376719,XC90,2016,17500,Automatic,263000.0,1969,7,Black,320.0,400.0,70.0,17213.1696
Volkswagen,6563945,Beetle,2018,2500,Automatic,132800.0,1197,4,White,105.0,175.0,55.0,11493.651264
Lexus,6223042,ES250,2014,82500,Automatic,119000.0,2494,5,Black,184.0,235.0,65.0,12931.1
Ferrari,6234347,458 Italia,2012,7500,Automatic,1028000.0,4497,2,Yellow,570.0,540.0,86.0,10636.553187000001
Volvo,6376710,XC90,2016,17500,Automatic,263000.0,1969,7,Black,320.0,400.0,70.0,17213.1696
Ferrari,6295547,458 Italia,2012,7500,Automatic,1028000.0,4497,2,Yellow,570.0,540.0,86.0,10636.553187000001
Mercedes-Benz,6408931,S350,2006,112500,Automatic,49800.0,3498,5,Silver,272.0,350.0,90.0,13989.369708000002
Mazda,6559031,8,2010,82500,Automatic,56800.0,2260,8,Grey,163.0,203.0,68.0,15149.835
Volkswagen,6419784,Passat,2013,52500,Automatic,39999.0,1798,5,White,160.0,250.0,70.0,12758.9826
Toyota,6451951,Fortuner,2009,117500,Automatic,46800.0,2694,7,Silver,160.0,241.0,65.0,13376.055
Land Rover,6467871,Range Rover Evoque,2013,72500,Automatic,148800.0,1999,5,Maroon,241.0,340.0,70.0,13734.907875
Mercedes-Benz,6179037,B200,2013,77500,Automatic,69800.0,1595,5,White,156.0,250.0,50.0,12121.515918000001
Audi,6188029,TT,2008,77500,Automatic,56800.0,1984,4,Grey,200.0,280.0,55.0,10404.824352
Proton,6486879,Ertiga,2017,57500,Automatic,36800.0,1373,6,White,92.0,130.0,45.0,12181.159875
Toyota,6117383,Alphard,2008,87500,Automatic,73800.0,3456,7,Blue,280.0,344.0,65.0,16774.695
BMW,6501990,318i,2016,32500,Automatic,116800.0,1499,5,White,136.0,220.0,60.0,11989.828727
BMW,6495136,X3,2013,72500,Automatic,105800.0,1995,5,White,184.0,380.0,67.0,16333.7692
Proton,6563188,Iriz,2016,45000,Automatic,27800.0,1332,5,Blue,95.0,120.0,40.0,10489.872959999999
Proton,6563175,Persona,2011,65000,Manual,19800.0,1597,5,Unknown,111.0,148.0,50.0,11105.42235
Perodua,6563719,Alza,2011,82500,Automatic,29800.0,1495,7,Silver,103.0,136.0,42.0,11546.5095
Mercedes-Benz,6562693,GLA45 AMG,2014,54000,Automatic,205000.0,1991,5,Black,360.0,450.0,56.0,11904.592392
Honda,6563617,Jazz,2008,97500,Automatic,32800.0,1497,5,White,120.0,145.0,42.0,10132.71
Toyota,6443997,Camry,2014,77500,Automatic,79880.0,1998,5,White,148.0,190.0,70.0,12944.26875
Mitsubishi,5919992,ASX,2011,92500,Automatic,38800.0,1998,5,White,150.0,197.0,63.0,12277.47225
Proton,6563630,Satria,2011,97500,Automatic,20999.0,1597,5,White,126.0,150.0,50.0,9754.08234
Proton,6506221,Persona,2017,37500,Automatic,31999.0,1597,5,Brown,109.0,150.0,40.0,11739.559356
Volkswagen,6563571,Beetle,2012,87500,Automatic,66888.0,1197,4,Red,105.0,175.0,55.0,11493.651264
Toyota,6563424,Prius,2013,97500,Automatic,35777.0,1798,5,Silver,99.0,142.0,45.0,11648.223999999998
Toyota,6431111,Corolla Altis,2014,77500,Automatic,69899.0,1987,5,White,145.0,187.0,55.0,11979.4752
Toyota,6563283,Estima,2005,127500,Automatic,55500.0,2362,7,Silver,160.0,221.0,70.0,15112.791000000001
Jaguar,6563403,XE,2015,27500,Automatic,168800.0,1999,5,Red,200.0,280.0,63.0,12238.7712
Honda,6561663,City,2010,132500,Automatic,29800.0,1497,5,Grey,120.0,145.0,42.0,10950.80175
Toyota,6563377,Avanza,2008,97500,Automatic,22800.0,1495,7,Black,109.0,141.0,45.0,11417.858999999999
Toyota,5763777,Camry,2004,122500,Automatic,18900.0,1998,5,Gold,196.0,190.0,70.0,13012.5425
Proton,6526636,Persona,2012,82500,Automatic,14800.0,1597,5,Silver,111.0,148.0,50.0,11105.42235
Toyota,5423090,Alphard,2008,112500,Automatic,63800.0,2362,8,Blue,170.0,224.0,65.0,16774.695
Toyota,6447487,Alphard,2009,102500,Automatic,91800.0,2362,7,Blue,170.0,224.0,65.0,16774.695
Perodua,6557637,Myvi,2006,152500,Automatic,12800.0,1298,5,Silver,87.0,116.0,40.0,9600.39
Proton,6549043,Satria,2014,82500,Manual,25888.0,1597,5,Silver,126.0,150.0,50.0,9754.08234
Honda,6556999,Civic,2011,97500,Automatic,43888.0,1799,5,Grey,140.0,174.0,50.0,11433.6495
Mercedes-Benz,6291963,C200 CGI,2011,57500,Automatic,65999.0,1796,5,Silver,184.0,270.0,66.0,13389.988140000001
BMW,6287584,X1,2014,67500,Automatic,79800.0,1997,5,White,184.0,270.0,63.0,12372.81114
Mercedes-Benz,5905701,E220 CDI,2009,72500,Automatic,65999.0,2143,5,Black,177.0,400.0,55.0,13212.998207999999
Mazda,6471578,3,2013,67500,Automatic,36800.0,1598,5,Silver,105.0,145.0,55.0,11815.713
Toyota,6563129,Vios,2005,200000,Automatic,17800.0,1496,5,Black,109.0,142.0,45.0,10422.512625
Honda,6259226,Civic,2014,67500,Automatic,58800.0,1997,5,White,155.0,190.0,50.0,11395.873125
Mitsubishi,6418884,Pajero Sport,2012,97500,Automatic,60800.0,2477,7,Black,178.0,350.0,70.0,15679.421999999999
Mazda,6546550,3,2014,70000,Automatic,66800.0,1998,5,Grey,162.0,210.0,51.0,11920.595
Honda,6309465,CR-Z,2012,55000,Manual,47800.0,1496,4,Black,124.0,174.0,40.0,9903.384
Chevrolet,6458418,Captiva,2011,72500,Automatic,22800.0,2384,7,White,165.0,225.0,65.0,15197.9979
Volkswagen,6563166,Golf,2019,2500,Automatic,138800.0,1395,5,Blue,150.0,250.0,50.0,11114.68974
Toyota,6529967,Vios,2005,72500,Automatic,18500.0,1496,5,Silver,109.0,142.0,45.0,10422.512625
Perodua,6562224,Kancil,2004,112500,Manual,4999.0,847,5,Silver,37.0,63.0,32.0,6689.872375
Toyota,6547428,Vellfire,2010,82500,Automatic,99800.0,3456,7,White,280.0,344.0,65.0,16843.869
Proton,6474382,Inspira,2011,82500,Automatic,32300.0,1998,5,White,150.0,197.0,59.0,11984.368
Volkswagen,6563115,Golf,2019,2500,Automatic,138800.0,1395,5,Blue,150.0,250.0,50.0,11114.68974
Volkswagen,6563093,Vento,2019,2500,Automatic,59800.0,1598,5,Silver,105.0,153.0,55.0,10911.92944
Toyota,6427241,Vellfire,2010,92500,Automatic,118800.0,2362,7,White,170.0,224.0,65.0,17008.04
Volkswagen,6350428,Polo,2013,57500,Automatic,29800.0,1197,5,Grey,105.0,175.0,45.0,9762.563479999999
Volkswagen,6563088,Vento,2019,2500,Automatic,59800.0,1598,5,Silver,105.0,153.0,55.0,10911.92944
Toyota,6551719,Camry,2011,90000,Automatic,63800.0,2362,5,White,167.0,224.0,70.0,12908.805
Toyota,6551736,Estima,2012,60000,Automatic,117800.0,2362,7,Black,170.0,223.0,65.0,15061.095
Toyota,6551745,Rush,2010,90000,Automatic,29800.0,1495,7,Silver,109.0,141.0,50.0,13043.78775
Honda,6324860,Accord,2003,167500,Automatic,16988.0,1998,5,Grey,150.0,186.0,65.0,12790.323
Mercedes-Benz,6375943,A250,2016,22500,Automatic,149888.0,1991,5,Silver,211.0,350.0,50.0,10947.77608
Proton,6485064,Wira,2001,107500,Automatic,5999.0,1468,5,Gold,90.0,126.0,50.0,9935.436
Proton,6563056,Inspira,2013,77500,Automatic,39800.0,1998,5,Silver,150.0,197.0,59.0,11984.368
Hyundai,6546647,Tucson,2011,83000,Automatic,38000.0,1998,5,Silver,166.0,197.0,55.0,13283.361
MINI,6546574,Countryman,2012,89000,Automatic,88000.0,1598,5,Black,184.0,240.0,47.0,11477.70519
Nissan,6480610,Navara,2017,40000,Automatic,78000.0,2488,5,White,163.0,403.0,80.0,17596.3675
Porsche,6546581,Cayenne,2012,74000,Automatic,168000.0,3598,5,White,299.0,400.0,85.0,16064.51805
Nissan,6401950,Grand Livina,2014,67500,Automatic,36800.0,1598,7,White,105.0,150.0,52.0,12122.955
Volkswagen,5859475,Passat,2018,2500,Automatic,135000.0,1798,5,Grey,179.0,250.0,66.0,12715.457664
Proton,6561037,Exora,2013,62500,Automatic,20800.0,1597,7,Maroon,126.0,150.0,55.0,14047.015248
Perodua,6389575,Nautica,2008,77500,Automatic,24900.0,1495,5,Black,109.0,141.0,50.0,12136.3695
Honda,6476542,City,2019,12000,Automatic,74000.0,1497,5,Red,120.0,145.0,40.0,11114.052796
Mazda,6533747,3,2014,50000,Automatic,67000.0,1998,5,Grey,162.0,210.0,51.0,11920.595
BMW,6549339,320i,2014,60000,Automatic,99800.0,1997,5,Black,184.0,270.0,60.0,11966.537456
Perodua,6550184,Myvi,2013,67500,Manual,23800.0,1495,5,White,103.0,136.0,40.0,9479.386125
Ford,6557295,Focus,2013,67500,Automatic,38800.0,1999,5,White,170.0,202.0,55.0,12123.843456
Mercedes-Benz,6375968,A250,2016,22500,Automatic,149888.0,1991,5,Silver,211.0,350.0,50.0,10947.77608
Mercedes-Benz,6509825,E250,2014,57500,Automatic,143888.0,1991,4,White,211.0,350.0,55.0,11734.182526
Toyota,6195593,Hiace,2012,99800,Manual,76000.0,2494,10,Beige,102.0,260.0,70.0,7084.52025
Toyota,6431193,Land Cruiser,2007,127500,Automatic,118000.0,4663,8,White,288.0,448.0,55.0,18332.82
Toyota,6039386,Land Cruiser,2009,92500,Automatic,185000.0,4461,8,White,265.0,650.0,138.0,18576.6075
Mercedes-Benz,6555677,E250 CGI,2011,102500,Automatic,95000.0,1796,5,White,204.0,310.0,80.0,14830.074788
BMW,6528319,330e,2017,47500,Automatic,155000.0,1998,5,Blue,184.0,290.0,60.0,11989.828727
Volkswagen,6434206,Passat,2012,88000,Automatic,43800.0,1798,5,White,160.0,250.0,70.0,12758.9826
Chevrolet,6561392,Cruze,2011,102500,Automatic,21800.0,1796,5,Red,190.0,176.0,60.0,12140.106972
Kia,6457386,Cerato,2014,50000,Automatic,55000.0,1591,5,White,129.0,157.0,50.0,11728.776000000002
Lexus,6560563,ES250,2014,62500,Automatic,122800.0,2494,5,White,184.0,235.0,65.0,12931.1
Perodua,6554469,Myvi,2011,77500,Automatic,21999.0,1298,5,White,87.0,116.0,40.0,9677.8125
BMW,6561672,320i,2016,88000,Automatic,136000.0,1998,5,Blue,184.0,290.0,60.0,11989.828727
Toyota,6561898,Vios,2015,88000,Automatic,50800.0,1497,5,Black,109.0,141.0,42.0,11058.075
Mercedes-Benz,6536998,E200K,2003,157500,Automatic,18888.0,1796,5,Silver,163.0,240.0,65.0,12746.230992
Volkswagen,6495407,Passat,2012,80000,Automatic,42000.0,1798,5,White,160.0,250.0,70.0,12758.9826
BMW,6531226,528i,2014,77500,Automatic,160000.0,1997,5,Blue,245.0,350.0,70.0,13343.70324
BMW,6531123,328i,2014,72500,Automatic,135000.0,1997,5,Red,245.0,350.0,60.0,11966.537456
MINI,6531249,Countryman,2012,87500,Automatic,90000.0,1598,5,Black,184.0,240.0,47.0,11477.70519
Volkswagen,6531210,Golf,2011,117500,Automatic,42000.0,1390,5,Blue,160.0,240.0,55.0,11339.113968000001
BMW,6531319,328i,2013,77500,Automatic,125000.0,1997,5,White,245.0,350.0,60.0,11966.537456
Ford,6438176,Ranger,2015,47500,Manual,56800.0,2198,5,Silver,160.0,385.0,80.0,18101.5758
Peugeot,6546440,308,2013,72500,Automatic,19800.0,1598,5,Maroon,158.0,240.0,60.0,11625.88812
Peugeot,6491249,5008,2019,100,Automatic,164888.0,1598,7,White,167.0,240.0,56.0,14337.01675
Mercedes-Benz,6544671,GLA250,2015,82500,Automatic,139800.0,1991,5,Grey,211.0,350.0,56.0,11904.592392
Toyota,6415949,Hilux,2017,87500,Manual,75800.0,2393,2,White,150.0,400.0,80.0,17364.74025
BMW,6223745,325i,2006,177500,Automatic,32800.0,2497,5,Blue,218.0,250.0,60.0,11670.44564
Honda,5919170,Jazz,2014,97500,Automatic,41800.0,1339,5,Grey,88.0,121.0,40.0,10081.0125
Toyota,6391876,Camry,2009,167500,Automatic,46800.0,1998,5,Black,147.0,190.0,70.0,12908.805
Mercedes-Benz,6531178,C200,2019,12500,Automatic,218888.0,1497,5,Grey,184.0,280.0,66.0,12230.55372
Proton,6506412,Persona,2010,92500,Automatic,16100.0,1597,5,Silver,111.0,148.0,55.0,11105.42235
Nissan,6506404,Almera,2016,42500,Automatic,33600.0,1498,5,Grey,102.0,139.0,41.0,11250.5625
Honda,6458602,Civic,2018,45000,Automatic,106800.0,1498,5,Yellow,173.0,220.0,47.0,11794.387920000001
Toyota,6458535,Corolla Altis,2018,20602,Automatic,93800.0,1798,5,Grey,140.0,173.0,55.0,11979.4752
Honda,6553825,Civic,2017,55775,Automatic,109800.0,1498,5,Maroon,173.0,220.0,47.0,11794.387920000001
MINI,6560136,Countryman,2012,85000,Automatic,88000.0,1598,5,Black,184.0,240.0,47.0,11477.70519
Proton,6560934,Persona,2014,72500,Manual,15800.0,1597,5,Grey,111.0,148.0,50.0,11105.42235
Toyota,6559856,Land Cruiser,2009,97500,Automatic,135888.0,4608,8,Black,318.0,460.0,55.0,18674.1225
Peugeot,6561878,308,2012,142500,Automatic,14800.0,1598,5,Red,158.0,240.0,60.0,11625.88812
Perodua,6516784,Myvi,2018,52500,Automatic,28800.0,1329,5,White,95.0,121.0,36.0,10238.104875
Proton,6503571,Exora,2014,97500,Manual,17800.0,1597,7,White,126.0,150.0,55.0,14047.015248
Mazda,6538765,3,2013,57500,Automatic,35999.0,1999,5,Grey,147.0,182.0,55.0,11815.713
Honda,6544120,HR-V,2016,47500,Automatic,72888.0,1799,5,Black,143.0,172.0,50.0,12212.39364
Mercedes-Benz,6475497,C250 CGI,2012,62500,Automatic,68999.0,1796,5,Black,204.0,310.0,66.0,11758.42329
Mercedes-Benz,6207712,C200K,2008,67500,Automatic,48999.0,1796,5,Silver,184.0,250.0,66.0,11708.48628
Kia,6509089,Cerato,2015,17500,Automatic,67718.0,1591,5,Red,204.0,265.0,55.0,11450.028
Hyundai,6562472,Grand Starex,2012,80000,Automatic,69800.0,2497,11,Black,170.0,392.0,75.0,18942.0
Toyota,6417643,Fortuner,2013,72500,Automatic,74800.0,2694,7,Black,160.0,241.0,65.0,16015.82
BMW,6277363,530i,2017,42500,Automatic,245000.0,1998,5,Blue,252.0,350.0,68.0,13637.042591999998
Toyota,6456126,Harrier,2003,82500,Automatic,37800.0,2362,5,Black,160.0,221.0,75.0,14661.108
Proton,6561985,Preve,2013,79888,Automatic,24800.0,1561,5,Silver,140.0,205.0,50.0,12365.428152
Mercedes-Benz,6538876,C200K,2009,67500,Automatic,46800.0,1796,5,White,184.0,250.0,66.0,11708.48628
Perodua,6542820,Alza,2014,62500,Automatic,35800.0,1495,7,Maroon,103.0,136.0,42.0,11724.993
BMW,6456119,320i,2012,72500,Automatic,78800.0,1997,5,White,184.0,270.0,60.0,11966.537456
Land Rover,6497955,Defender,2014,22500,Manual,139800.0,2198,2,Green,122.0,360.0,75.0,14185.356000000002
MINI,6546296,Countryman,2019,2500,Automatic,194888.0,1998,5,Red,192.0,280.0,51.0,12195.635346
Audi,6562069,Q7,2012,67500,Automatic,91888.0,2967,7,Black,239.0,550.0,100.0,17518.579506000002
Audi,6562128,A6,2014,97500,Automatic,68888.0,1984,5,Silver,213.0,350.0,73.0,13401.58305
Perodua,6561537,Viva,2011,89191,Automatic,14800.0,989,5,Orange,61.0,90.0,36.0,8067.88125
Toyota,6533815,Estima,2006,137500,Automatic,53000.0,3456,7,Gold,284.0,332.0,65.0,14931.63
Mitsubishi,6557983,Triton,2016,82500,Manual,57500.0,2477,5,Silver,110.0,200.0,75.0,15361.71
MINI,6449551,5 Door,2019,250,Automatic,223000.0,1998,5,Blue,192.0,280.0,44.0,9856.204875
Volkswagen,6561940,Tiguan,2020,2500,Automatic,138000.0,1395,5,Blue,150.0,250.0,60.0,13801.838441999998
Toyota,6445424,Estima,2009,77500,Automatic,85800.0,2362,7,White,170.0,223.0,65.0,15061.095
Honda,6506447,HR-V,2016,42500,Automatic,76800.0,1799,5,Black,143.0,172.0,50.0,12212.39364
Mercedes-Benz,6541589,GLC250,2016,32500,Automatic,219900.0,1991,5,Red,211.0,350.0,66.0,14422.937759999999
Nissan,6549154,Serena,2016,82500,Automatic,82800.0,1997,8,Silver,147.0,210.0,60.0,15434.64675
Perodua,6488097,Myvi,2009,97500,Manual,16900.0,1298,5,Silver,87.0,116.0,40.0,9600.39
Toyota,6473721,Hilux,2009,89800,Automatic,43800.0,2494,5,Brown,102.0,260.0,76.0,17453.69425
Volkswagen,6485925,Polo,2011,87500,Automatic,21800.0,1598,5,White,105.0,153.0,55.0,10919.377856000001
Toyota,6342503,Hilux,2015,87500,Automatic,74900.0,2494,5,White,144.0,343.0,76.0,17856.385
BMW,6560201,118i,2017,37500,Automatic,120800.0,1499,5,Grey,136.0,220.0,52.0,11002.5864
Volkswagen,6523226,Passat,2012,82500,Automatic,39500.0,1798,5,Brown,160.0,250.0,70.0,12758.9826
Nissan,6359661,Almera,2013,52500,Automatic,28800.0,1498,5,Grey,102.0,139.0,41.0,11325.56625
Toyota,6226625,Estima,2006,142500,Automatic,65888.0,2362,7,Grey,170.0,220.0,65.0,15104.25
BMW,6559588,320i,2015,82500,Automatic,93888.0,1998,5,White,184.0,290.0,60.0,11989.828727
Ford,6559563,Mustang,2017,7500,Automatic,248888.0,4951,4,Black,416.0,530.0,55.0,12640.112576000001
Honda,6394351,CR-V,2013,82500,Automatic,66800.0,1997,5,Silver,155.0,190.0,58.0,13938.1515
Volkswagen,6561684,Passat,2013,70000,Automatic,47800.0,1798,5,White,160.0,250.0,70.0,12758.9826
Lamborghini,5986229,Gallardo,2009,20042,Manual,528800.0,5204,2,Yellow,560.0,540.0,90.0,9617.6575
Proton,6561424,Inspira,2014,90000,Automatic,48000.0,1998,5,White,150.0,197.0,59.0,11984.368
Proton,6561163,Wira,1996,177500,Manual,5500.0,1468,5,Red,90.0,126.0,50.0,10144.848
Ferrari,6518790,California,2015,47500,Automatic,988000.0,3855,4,White,560.0,755.0,78.0,11539.3414
Mercedes-Benz,6558349,C200 CGI,2011,98000,Automatic,75800.0,1796,5,Black,184.0,270.0,66.0,11758.42329
Mercedes-Benz,6312829,E250,2013,77500,Automatic,159800.0,1991,4,White,211.0,350.0,55.0,11734.182526
Toyota,6440741,Prius C,2013,47500,Automatic,27999.0,1497,5,Red,73.0,111.0,36.0,9852.568875
Toyota,6542839,Vios,2018,42500,Automatic,58800.0,1496,5,Silver,107.0,140.0,42.0,11058.075
BMW,6447436,328i,2013,70000,Automatic,129000.0,1997,5,Black,245.0,350.0,60.0,11966.537456
Toyota,6553160,Vios,2016,60000,Automatic,56000.0,1496,5,Black,107.0,140.0,42.0,11058.075
Honda,6536394,CR-Z,2013,92500,Automatic,48888.0,1496,4,Grey,135.0,172.0,40.0,9891.2475
Proton,6454354,Preve,2015,67500,Automatic,25888.0,1561,5,Silver,140.0,205.0,50.0,12365.428152
Mitsubishi,6525787,Pajero,2012,72500,Automatic,56000.0,3828,7,Black,250.0,329.0,70.0,17456.25
Mazda,6552688,5,2007,162500,Automatic,21800.0,1999,7,Black,136.0,175.0,60.0,12910.350375
Mercedes-Benz,6462064,E200 CGI,2011,122500,Automatic,75800.0,1796,5,Grey,184.0,270.0,80.0,13276.175112
Honda,5539099,City,2005,107500,Automatic,11800.0,1497,5,Gold,110.0,143.0,42.0,11017.3635
Honda,6560616,Civic,2013,142500,Automatic,53800.0,1798,5,Black,141.0,174.0,50.0,11395.873125
Suzuki,6561342,Swift,2010,87500,Automatic,24800.0,1490,5,White,101.0,133.0,43.0,10553.2895
Toyota,6455122,Vios,2009,87500,Automatic,26800.0,1497,5,Black,109.0,141.0,42.0,10672.6
Perodua,6553251,Myvi,2011,112500,Automatic,16000.0,1298,5,White,91.0,117.0,40.0,9492.24825
Lexus,6149751,GS350,2012,62500,Automatic,129800.0,3456,5,Grey,317.0,378.0,66.0,12984.42
BMW,6560000,320i,2015,82500,Automatic,93888.0,1997,5,White,184.0,270.0,60.0,11966.537456
BMW,6559997,528i,2013,97500,Automatic,108888.0,1997,5,White,245.0,350.0,70.0,13343.70324
Mercedes-Benz,6373462,E250 CGI,2012,47500,Automatic,95000.0,1796,4,Black,204.0,310.0,80.0,11721.707316
Honda,6434535,Civic,2008,127500,Automatic,36000.0,1799,5,Grey,140.0,174.0,50.0,11433.6495
Subaru,6539996,XV,2018,32500,Automatic,92800.0,1995,5,Blue,155.0,196.0,63.0,12979.755
Toyota,6529791,Vios,2007,152500,Automatic,17800.0,1497,5,Silver,109.0,141.0,42.0,10672.6
Toyota,6561124,Land Cruiser,2008,97500,Automatic,135999.0,4663,8,Black,288.0,448.0,55.0,18332.82
Perodua,6552059,Alza,2014,62500,Automatic,36800.0,1495,7,Purple,103.0,136.0,42.0,11724.993
Toyota,6463216,Vellfire,2010,72500,Automatic,102800.0,2362,7,Purple,170.0,224.0,65.0,17142.314
Porsche,6237649,Cayman,2014,22500,Automatic,327800.0,2706,2,Blue,275.0,290.0,64.0,10207.56372
Porsche,5579452,Macan,2015,47500,Automatic,280800.0,1984,5,Blue,237.0,350.0,65.0,14618.538312
Toyota,6560457,Camry,2002,157500,Automatic,16800.0,2362,5,Silver,207.0,218.0,70.0,13099.875
MINI,6361496,Cooper,2013,77500,Automatic,83888.0,1598,4,Silver,184.0,260.0,50.0,8993.374731
Smart,6153111,Fortwo,2005,117500,Automatic,30800.0,698,2,Green,61.0,95.0,33.0,5866.8375
Toyota,6559403,Alphard,2015,27500,Automatic,218000.0,2493,7,Black,182.0,235.0,55.0,17163.93
Lamborghini,6559202,Huracan,2015,47500,Automatic,1138000.0,5204,2,White,610.0,560.0,80.0,9994.67014
Nissan,6435384,Serena,2002,122500,Automatic,18999.0,1998,7,Silver,131.0,172.0,60.0,13982.055
Honda,6560013,Accord,2004,173058,Automatic,21200.0,2354,5,Gold,160.0,218.0,65.0,12790.323
Toyota,6502902,Corolla Altis,2002,150000,Automatic,18500.0,1794,5,Silver,136.0,171.0,55.0,11431.002
BMW,6281605,640i,2012,64000,Automatic,178800.0,2979,5,Gold,320.0,450.0,70.0,13200.695136
Honda,6430284,Accord,2008,132500,Automatic,32988.0,2354,5,Bronze,181.0,222.0,70.0,13457.199375
Perodua,6538236,Kelisa,2003,152500,Automatic,8988.0,989,5,Maroon,55.0,88.0,40.0,7436.143
Nissan,6551836,Teana,2013,80000,Automatic,59800.0,2496,5,White,182.0,228.0,70.0,12884.51
Hyundai,6469709,Elantra,2012,102500,Automatic,32000.0,1591,5,White,131.0,157.0,55.0,11618.88375
Toyota,6469702,Camry,2003,300000,Automatic,19000.0,2362,5,Silver,207.0,218.0,70.0,13099.875
Honda,5992110,City,2009,139000,Automatic,28000.0,1497,5,Grey,120.0,145.0,42.0,10950.80175
Volvo,6502915,S40,2009,190000,Automatic,23500.0,2435,5,Black,170.0,230.0,62.0,11482.93872
Mazda,6468651,CX-5,2012,92500,Automatic,68000.0,1998,5,Grey,155.0,200.0,56.0,13996.604
Volkswagen,6536681,Passat,2013,72500,Automatic,43800.0,1798,5,White,160.0,250.0,70.0,12758.9826
Toyota,6419310,Hiace,2015,72500,Manual,92800.0,2694,10,White,151.0,241.0,70.0,7084.52025
Mercedes-Benz,6555912,C200,2019,2500,Automatic,218000.0,1497,5,Black,184.0,280.0,66.0,12230.55372
BMW,6149426,630i,2019,7500,Automatic,349800.0,1998,5,Grey,258.0,400.0,68.0,14892.580116
Toyota,6560248,Hiace,2013,90000,Manual,84800.0,2494,10,Beige,102.0,260.0,70.0,7084.52025
